YU9T4WLBK1M0,0,http://www.wikidata.org/entity/Q391022
4MF1PCZL4MD7,0,http://www.wikidata.org/entity/Q420962
TZHW2HB79UES,0,http://www.wikidata.org/entity/Q447523
T5QU0KTC401R,0,http://www.wikidata.org/entity/Q447523
0DT9ZIS4RTWL,0,http://www.wikidata.org/entity/Q469900
CTH5PUX8NS7W,0,http://www.wikidata.org/entity/Q482994
BE3F958J02HS,0,http://www.wikidata.org/entity/Q493522
3UAFWD04GGYG,0,http://www.wikidata.org/entity/Q501094
ZPXMAOTU7ZJW,0,http://www.wikidata.org/entity/Q502074
SPDNJUW5BJ8O,0,http://www.wikidata.org/entity/Q506240
PXPOB2GPD06I,0,http://www.wikidata.org/entity/Q519630
T4JWZX3ZNVDF,0,http://www.wikidata.org/entity/Q537127
VFAGQZCEHFUQ,0,http://www.wikidata.org/entity/Q549792
1M4EUILM3HV7,0,http://www.wikidata.org/entity/Q549792
OJDG6BXCGDW9,0,http://www.wikidata.org/entity/Q549792
PQG82X4J4RS1,0,http://www.wikidata.org/entity/Q555937
MCTUGLE394JE,0,http://www.wikidata.org/entity/Q558330
JRT86R4XSUWX,0,http://www.wikidata.org/entity/Q684740
MVYQN28IC343,0,http://www.wikidata.org/entity/Q685309
Q2BDTIVOF5XB,0,http://www.wikidata.org/entity/Q708676
A8JNEH4J2MAE,0,http://www.wikidata.org/entity/Q719592
NWDJ6VA3I5H9,0,http://www.wikidata.org/entity/Q726611
UT8RECRREQ60,0,http://www.wikidata.org/entity/Q726611
O0HBQK8OE8KU,0,http://www.wikidata.org/entity/Q726611
GBSZJZXV9EWB,0,http://www.wikidata.org/entity/Q726611
OA4DW7YC1MX2,0,http://www.wikidata.org/entity/Q726870
QVN3A9YY693Q,0,http://www.wikidata.org/entity/Q727373
1T0JWS76USCQ,0,http://www.wikidata.org/entity/Q737498
3I6T7X4WDEYK,0,http://www.wikidata.org/entity/Q737498
MIT3W9ZKVM2J,0,http://www.wikidata.org/entity/Q744099
GOKASF83RBWU,0,http://www.wikidata.org/entity/Q747074
T61FBMUOMMV6,0,http://www.wikidata.org/entity/Q755707
OJDRM8MMI8JE,0,http://www.wikidata.org/entity/Q778129
PIRW1KCAQEWF,0,http://www.wikidata.org/entity/Q778129
TLJ9MU3GFI5C,0,http://www.wikidata.org/entity/Q785466
AK3U89EMZR4P,0,http://www.wikidata.org/entity/Q812800
UE368TJLK7Y9,0,http://www.wikidata.org/entity/Q836976
PKJYKWMIQ67Z,0,http://www.wikidata.org/entity/Q856076
4I5S1AA8G3JA,0,http://www.wikidata.org/entity/Q902814
2EOCXTWJAYSK,0,http://www.wikidata.org/entity/Q902814
OT1OT7766T9C,0,http://www.wikidata.org/entity/Q936076
GH0GA9A3UMEL,0,http://www.wikidata.org/entity/Q954172
9KY2YTZGJTT1,0,http://www.wikidata.org/entity/Q1021645
KOYR9SP5ZAZW,0,http://www.wikidata.org/entity/Q1021645
2N1CZMDDS50M,0,http://www.wikidata.org/entity/Q1021645
5FZBFU78LIBQ,0,http://www.wikidata.org/entity/Q1027879
AHG8RHZ6X07A,0,http://www.wikidata.org/entity/Q1044693
TTHXAMNL3G7N,0,http://www.wikidata.org/entity/Q1051067
NZJHDMAQ1KH5,0,http://www.wikidata.org/entity/Q1059324
0MEO0PDHIWFQ,0,http://www.wikidata.org/entity/Q1059478
0ZOIEU3C948S,0,http://www.wikidata.org/entity/Q1062710
85FCF52ID3B3,0,http://www.wikidata.org/entity/Q1122846
CDTJBNH6LG8T,0,http://www.wikidata.org/entity/Q1138414
EV0YP70WQD55,0,http://www.wikidata.org/entity/Q1349648
45GM78SE68MY,0,http://www.wikidata.org/entity/Q1353952
5VY1H1X9LGF7,0,http://www.wikidata.org/entity/Q1362543
NSJLD9CMNLGW,0,http://www.wikidata.org/entity/Q1362543
TPF2BTUT3AQ6,0,http://www.wikidata.org/entity/Q1407562
YK54GTM6O10E,0,http://www.wikidata.org/entity/Q1141942
KS3ATHPB42SU,0,http://www.wikidata.org/entity/Q1147395
VUX6X4HYQ3SP,0,http://www.wikidata.org/entity/Q1153392
MBM19FAHCMQN,0,http://www.wikidata.org/entity/Q1187580
654BUI16IUUC,0,http://www.wikidata.org/entity/Q1190207
RR3SYD7MWPKD,0,http://www.wikidata.org/entity/Q1194970
BKS3DSWMTR3R,0,http://www.wikidata.org/entity/Q1210334
G85MN6AQWG92,0,http://www.wikidata.org/entity/Q1210950
AHW05UCRL47S,0,http://www.wikidata.org/entity/Q1267632
J1PXOC4NGAXX,0,http://www.wikidata.org/entity/Q1267632
K7DLO9T0HMVK,0,http://www.wikidata.org/entity/Q1282870
5UZ0ZZCYSE2X,0,http://www.wikidata.org/entity/Q1289426
K9C8BAH5GTL1,0,http://www.wikidata.org/entity/Q1298668
B83WSCZM9HZG,0,http://www.wikidata.org/entity/Q1302471
4WDLD4BQK9CI,0,http://www.wikidata.org/entity/Q1306755
CY8OTYVREP3A,0,http://www.wikidata.org/entity/Q1428357
ZYBWMKQ96BQN,0,http://www.wikidata.org/entity/Q1428357
E1K6IFALZECZ,0,http://www.wikidata.org/entity/Q1437299
LI67G1MUKR7N,0,http://www.wikidata.org/entity/Q1475691
HTP4EHY8K4Z6,0,http://www.wikidata.org/entity/Q1501046
6S1LB4RP749R,0,http://www.wikidata.org/entity/Q1549591
31B6WW7GZDX1,0,http://www.wikidata.org/entity/Q1549591
KFEWE0VVIQN7,0,http://www.wikidata.org/entity/Q1570005
F20SLYRJX9DR,0,http://www.wikidata.org/entity/Q1601458
PVU82DZF8MBZ,0,http://www.wikidata.org/entity/Q1615742
6NMYCOY46D69,0,http://www.wikidata.org/entity/Q1758856
XIWZDVVCBXL9,0,http://www.wikidata.org/entity/Q1788582
G8UX74VLA2D5,0,http://www.wikidata.org/entity/Q1802801
ZX0JZQB3S7Z2,0,http://www.wikidata.org/entity/Q1827414
ITHIT7X70DFU,0,http://www.wikidata.org/entity/Q1872284
TRAUEF711480,0,http://www.wikidata.org/entity/Q1917626
K3RBOQ76HSQ8,0,http://www.wikidata.org/entity/Q1931185
4M3ZWJHXZPJ0,0,http://www.wikidata.org/entity/Q1952852
ZNM10U3KG64U,0,http://www.wikidata.org/entity/Q1952852
MU8DPSHVEOV5,0,http://www.wikidata.org/entity/Q1959314
UYWBPYESFZA3,0,http://www.wikidata.org/entity/Q1985797
7NFHKYVCZ6YF,0,http://www.wikidata.org/entity/Q1985797
IE9JTF2GELNV,0,http://www.wikidata.org/entity/Q1989945
CXJB28S74JHS,0,http://www.wikidata.org/entity/Q1989945
J9D1FZB6GFJ9,0,http://www.wikidata.org/entity/Q2023000
UVL8GYNQLPI1,0,http://www.wikidata.org/entity/Q2023000
1FPA6C6X373C,0,http://www.wikidata.org/entity/Q2023000
VA8C6M1IKFWD,0,http://www.wikidata.org/entity/Q2039348
C93I20EYE7XB,0,http://www.wikidata.org/entity/Q2043199
3LEHEMNOQJ81,0,http://www.wikidata.org/entity/Q2055880
OUPLI97RCRID,0,http://www.wikidata.org/entity/Q2082774
OON5QRFUOX3A,0,http://www.wikidata.org/entity/Q2225692
DR34V6KJQP4F,0,http://www.wikidata.org/entity/Q2247863
HCEGU1F5NOVD,0,http://www.wikidata.org/entity/Q2247863
JS0QTY1NC400,0,http://www.wikidata.org/entity/Q2247863
XEZEN5V6JWBZ,0,http://www.wikidata.org/entity/Q2305295
DU5568JP6CP5,0,http://www.wikidata.org/entity/Q2322432
GK9LNJD49ETR,0,http://www.wikidata.org/entity/Q2919801
12QEPHVQK81I,0,http://www.wikidata.org/entity/Q2919801
BUWXHN7SUGV4,0,http://www.wikidata.org/entity/Q2983893
OFOGIWP1IORQ,0,http://www.wikidata.org/entity/Q2983893
IRE5S3SGKPEQ,0,http://www.wikidata.org/entity/Q2555896
FPZM39SAWOP4,0,http://www.wikidata.org/entity/Q2555896
H4YIIUCCXPO3,0,http://www.wikidata.org/entity/Q2577184
QDRZESC48T1Q,0,http://www.wikidata.org/entity/Q2602693
T5NQUS9G56EL,0,http://www.wikidata.org/entity/Q2630741
82W4W8GQU866,0,http://www.wikidata.org/entity/Q2680861
6P6LMKLYVDL9,0,http://www.wikidata.org/entity/Q3249005
RVUDEZX55YBJ,0,http://www.wikidata.org/entity/Q3257686
MEG3ZLP0GTHE,0,http://www.wikidata.org/entity/Q3397526
XUR4XXMSYBOP,0,http://www.wikidata.org/entity/Q3032154
ILDHH3MYUDFK,0,http://www.wikidata.org/entity/Q3055118
RHGS4Y5GTEAB,0,http://www.wikidata.org/entity/Q3112873
IBA8FYAT70PW,0,http://www.wikidata.org/entity/Q4174776
PMK460I2GT5B,0,http://www.wikidata.org/entity/Q4174776
72NOGLQMI3F3,0,http://www.wikidata.org/entity/Q4287745
ULWW9WJP1F5R,0,http://www.wikidata.org/entity/Q5055981
JMX9QMVNSB63,0,http://www.wikidata.org/entity/Q5086782
KKPFO49YAVTP,0,http://www.wikidata.org/entity/Q3556889
07HEKQMJ3FYY,0,http://www.wikidata.org/entity/Q3558430
28Q589VMFT4R,0,http://www.wikidata.org/entity/Q3558430
E856PTUCAIR4,0,http://www.wikidata.org/entity/Q3565075
P7E0RO3IP2X4,0,http://www.wikidata.org/entity/Q3624078
HWJT0XWE68FK,0,http://www.wikidata.org/entity/Q3631092
S2QDYFZ0PWHB,0,http://www.wikidata.org/entity/Q3685463
IBU5F1JW89U5,0,http://www.wikidata.org/entity/Q3685476
OZ281XC9PBRM,0,http://www.wikidata.org/entity/Q3700011
WEGTLJ9JML8C,0,http://www.wikidata.org/entity/Q3744870
2KTGHCSIF31C,0,http://www.wikidata.org/entity/Q6617741
2AKMRIP3WY9C,0,http://www.wikidata.org/entity/Q6784672
4RBV487SKKZ8,0,http://www.wikidata.org/entity/Q7302866
FQ4SZ7YURVSQ,0,http://www.wikidata.org/entity/Q5592057
NP9ZE2BK5624,0,http://www.wikidata.org/entity/Q7830262
BN66DKKH6510,0,http://www.wikidata.org/entity/Q9035798
UMLFRLB9GOKW,0,http://www.wikidata.org/entity/Q9035798
WO3KZ1RT743W,0,http://www.wikidata.org/entity/Q10338607
493IZZEOH67D,0,http://www.wikidata.org/entity/Q12813115
8PKR12987NQB,0,http://www.wikidata.org/entity/Q12813115
9F38JCS20K88,0,http://www.wikidata.org/entity/Q13219666
ZZLL1TP52X8K,0,http://www.wikidata.org/entity/Q13410400
MDHYV1UAAVF9,0,http://www.wikidata.org/entity/Q13410444
6NJMKCY7XC3U,0,http://www.wikidata.org/entity/Q13410444
WM7LA8UOV1AO,0,http://www.wikidata.org/entity/Q13410444
OM3B7NMP8QNO,0,http://www.wikidata.org/entity/Q13414358
1RQGAIBNMD1F,0,http://www.wikidata.org/entity/Q13414760
7H772ICE8H4B,0,http://www.wikidata.org/entity/Q13414765
FIUUAHV49TBS,0,http://www.wikidata.org/entity/Q13634881
C7CEUDX3QACM,0,http://www.wikidata.org/entity/Q11060274
NKRLTFN6B1P7,0,http://www.wikidata.org/entity/Q11060274
Z0QGG9Y65ZLE,0,http://www.wikidata.org/entity/Q17489160
PZEQV7GMU44S,0,http://www.wikidata.org/entity/Q17517379
2HQUQZ4E11J3,0,http://www.wikidata.org/entity/Q11670533
WVJMNCE2CKZC,0,http://www.wikidata.org/entity/Q11722303
3MF7I7FR900O,0,http://www.wikidata.org/entity/Q12042110
RZUYV5EZ9Q2O,0,http://www.wikidata.org/entity/Q12043905
JDG16V2TWI5E,0,http://www.wikidata.org/entity/Q12292478
65XZT9DTEGEY,0,http://www.wikidata.org/entity/Q15056995
50KU1CZ60KLM,0,http://www.wikidata.org/entity/Q15063142
REHPD0LG1S4B,0,http://www.wikidata.org/entity/Q15140073
26BK7BRXGES2,0,http://www.wikidata.org/entity/Q15142894
55PIC4Q89CQB,0,http://www.wikidata.org/entity/Q15142894
ARU8Y1GSZ7E4,0,http://www.wikidata.org/entity/Q15221242
87DG5A6H7L03,0,http://www.wikidata.org/entity/Q15221242
2EQQERLTG1Z6,0,http://www.wikidata.org/entity/Q15630849
MAS119C7SX3O,0,http://www.wikidata.org/entity/Q15640053
QFDDX7MH6P3F,0,http://www.wikidata.org/entity/Q17201685
KS9WUAEI3KJ3,0,http://www.wikidata.org/entity/Q17205774
TI7CDASFASDN,0,http://www.wikidata.org/entity/Q16830604
YU2427F8G077,0,http://www.wikidata.org/entity/Q16860836
JK36RG55P62Z,0,http://www.wikidata.org/entity/Q18019452
W9AU54P03EA4,0,http://www.wikidata.org/entity/Q18123741
AS3148BBZAT9,0,http://www.wikidata.org/entity/Q18218093
R32URQEW1RR7,0,http://www.wikidata.org/entity/Q18493502
3XCPNNXKPZJH,0,http://www.wikidata.org/entity/Q18650988
3TWQLT7L9R68,0,http://www.wikidata.org/entity/Q18916020
LCHLHQS0B0Y8,0,http://www.wikidata.org/entity/Q19267382
PA38CRYP6H3M,0,http://www.wikidata.org/entity/Q19723451
2U9V3DNGN5BF,0,http://www.wikidata.org/entity/Q19730508
10BNDPUF1C1D,0,http://www.wikidata.org/entity/Q20019082
KN3YAWK3T9QU,0,http://www.wikidata.org/entity/Q27951514
ZNFCMH60F70X,0,http://www.wikidata.org/entity/Q28017630
4Y109WBXGIRC,0,http://www.wikidata.org/entity/Q28060923
BGS3EWXKFK0Q,0,http://www.wikidata.org/entity/Q28060923
0VJOTJ34ZQ34,0,http://www.wikidata.org/entity/Q28225717
8AEM4MBAJ8MF,0,http://www.wikidata.org/entity/Q28480345
Y9MOUU2S6DM7,0,http://www.wikidata.org/entity/Q22808403
OVHML1VI4DZM,0,http://www.wikidata.org/entity/Q22808403
YBKEO1MK5MP7,0,http://www.wikidata.org/entity/Q22808404
YZWDZYFM0AHO,0,http://www.wikidata.org/entity/Q23002054
C50953QGLH6C,0,http://www.wikidata.org/entity/Q23010647
VG7WM6N0FQY1,0,http://www.wikidata.org/entity/Q23927052
1YGNWOWUFZZJ,0,http://www.wikidata.org/entity/Q21281546
R4QMXYLHWGU7,0,http://www.wikidata.org/entity/Q21505397
A0V2JS39GG8X,0,http://www.wikidata.org/entity/Q21672098
OQ8AGJDOB72H,0,http://www.wikidata.org/entity/Q21672098
22G5LGFV6KG6,0,http://www.wikidata.org/entity/Q50331459
55M04UCDVKVH,0,http://www.wikidata.org/entity/Q25930653
1FZI0R5G320S,0,http://www.wikidata.org/entity/Q25930733
LGJYPKYPUSSQ,0,http://www.wikidata.org/entity/Q26742250
4RB141YKOAP1,0,http://www.wikidata.org/entity/Q28783456
QD69FAKKDG73,0,http://www.wikidata.org/entity/Q29045252
EJN2CZNETHZR,0,http://www.wikidata.org/entity/Q29048322
RV60UGNHU3TK,0,http://www.wikidata.org/entity/Q29414133
Q6J1QGMI9Q7K,0,http://www.wikidata.org/entity/Q30092776
JCU4G5C0LIAX,0,http://www.wikidata.org/entity/Q56436498
WE593W3S13S6,0,http://www.wikidata.org/entity/Q33146843
IYJ3TQH6IKJI,0,http://www.wikidata.org/entity/Q33146843
TSY2FH4AHBL7,0,http://www.wikidata.org/entity/Q35034452
J16UQ8C4BU91,0,http://www.wikidata.org/entity/Q41067667
QNQTNQA3LW3X,0,http://www.wikidata.org/entity/Q42744322
SABOGY4U3WG4,0,http://www.wikidata.org/entity/Q47530375
ZTYYYBBBMJXA,0,http://www.wikidata.org/entity/Q54231557
41RMOKBLKUGG,0,http://www.wikidata.org/entity/Q54231557
DYUUWBKO60BB,0,http://www.wikidata.org/entity/Q54231557
453JHFKFZ5QT,0,http://www.wikidata.org/entity/Q64138263
76C10Y2LD402,0,http://www.wikidata.org/entity/Q64138263
GT6EWYJLJLOM,0,http://www.wikidata.org/entity/Q61089180
TKQ3I2T5N566,0,http://www.wikidata.org/entity/Q61220733
3P1O1G0O6E1I,0,http://www.wikidata.org/entity/Q61855877
DA747JVRGYKF,0,http://www.wikidata.org/entity/Q66619774
BJZ22R1RCK2D,0,http://www.wikidata.org/entity/Q58339518
CNAQFFRE9X94,0,http://www.wikidata.org/entity/Q1027879
P9QWSS8S439R,0,http://www.wikidata.org/entity/Q169534
M749UWSTFQMU,0,http://www.wikidata.org/entity/Q15911738
6X2AX1MTG06Q,0,http://www.wikidata.org/entity/Q15911738
BS7FZSSWB0GF,0,http://www.wikidata.org/entity/Q15911738
G39JPRUX76QD,0,http://www.wikidata.org/entity/Q18564289
V0RFJCVSOMIH,0,http://www.wikidata.org/entity/Q18564289
V0RFJCVSOMIH,1,http://www.wikidata.org/entity/Q328584
NY6XS4QABOUD,0,http://www.wikidata.org/entity/Q56242225
KUXO8AEJFCXW,0,http://www.wikidata.org/entity/Q56242225
YX3PAFXTD932,0,http://www.wikidata.org/entity/Q56242225
YX3PAFXTD932,2,http://www.wikidata.org/entity/Q30634609
4N0I6RUEQDFZ,0,http://www.wikidata.org/entity/Q38033430
PKWOK8GRORUP,0,http://www.wikidata.org/entity/Q17143070
PKWOK8GRORUP,1,http://www.wikidata.org/entity/Q1288568
RX9C7G4TWVA7,0,http://www.wikidata.org/entity/Q190403
RX9C7G4TWVA7,1,http://www.wikidata.org/entity/Q6881511
V37L5RANMXDN,0,http://www.wikidata.org/entity/Q190403
XADBKLSPR7AH,0,http://www.wikidata.org/entity/Q3918409
8H3CTJ582E5W,0,http://www.wikidata.org/entity/Q40444998
8H3CTJ582E5W,1,http://www.wikidata.org/entity/Q5
QH1RMPV2SX88,0,http://www.wikidata.org/entity/Q18510489
QH1RMPV2SX88,1,http://www.wikidata.org/entity/Q5
2NVNEWWOAMVB,0,http://www.wikidata.org/entity/Q27676416
2NVNEWWOAMVB,1,http://www.wikidata.org/entity/Q27676416
1ZRQ00TM5M1S,0,http://www.wikidata.org/entity/Q27676416
TEDGX573WDTL,0,http://www.wikidata.org/entity/Q2555896
7J8RKY4KT28W,0,http://www.wikidata.org/entity/Q975413
7J8RKY4KT28W,1,http://www.wikidata.org/entity/Q5
8FVZ8LDYQSKP,0,http://www.wikidata.org/entity/Q975413
X3YDSXA6GE60,0,http://www.wikidata.org/entity/Q423208
9ZWEME4O2YRM,0,http://www.wikidata.org/entity/Q60186
EID1X78MJZMQ,0,http://www.wikidata.org/entity/Q1454597
EID1X78MJZMQ,1,http://www.wikidata.org/entity/Q2074737
C526FEGFVVP3,0,http://www.wikidata.org/entity/Q30198
YWFMJ6168VOG,0,http://www.wikidata.org/entity/Q431289
YWFMJ6168VOG,1,http://www.wikidata.org/entity/Q10541491
307GENXH0GUR,0,http://www.wikidata.org/entity/Q431289
028SDP2GZJ6R,0,http://www.wikidata.org/entity/Q431289
E61L6JRJN9VG,0,http://www.wikidata.org/entity/Q431289
E61L6JRJN9VG,1,http://www.wikidata.org/entity/Q4830453
YM4IEJDP49WP,0,http://www.wikidata.org/entity/Q45776
YM4IEJDP49WP,3,http://www.wikidata.org/entity/Q165
EC3J2XLJH2U0,0,http://www.wikidata.org/entity/Q45776
96922W8IB3G2,0,http://www.wikidata.org/entity/Q192287
96922W8IB3G2,1,http://www.wikidata.org/entity/Q22807280
O94KJZY3BIEN,0,http://www.wikidata.org/entity/Q1146627
O94KJZY3BIEN,1,http://www.wikidata.org/entity/Q5
O94KJZY3BIEN,2,http://www.wikidata.org/entity/Q1146627
H748WYBBFHWU,0,http://www.wikidata.org/entity/Q1146627
H748WYBBFHWU,1,http://www.wikidata.org/entity/Q5
H2SVBHVVMKUT,0,http://www.wikidata.org/entity/Q64578911
9UO0YX5Q40FB,0,http://www.wikidata.org/entity/Q64578911
KITEV01L970K,0,http://www.wikidata.org/entity/Q740437
QDI7WCOABUTM,0,http://www.wikidata.org/entity/Q17156793
QDI7WCOABUTM,2,http://www.wikidata.org/entity/Q31629
0CPFEXRFIZ5H,0,http://www.wikidata.org/entity/Q17156793
0CPFEXRFIZ5H,2,http://www.wikidata.org/entity/Q31629
S8FLD8N4OCZU,0,http://www.wikidata.org/entity/Q13406554
9G6Q3LO6L6GF,0,http://www.wikidata.org/entity/Q1425352
BJJJZPZPNE7A,0,http://www.wikidata.org/entity/Q11396960
BJJJZPZPNE7A,3,http://www.wikidata.org/entity/Q5
FRCXBRGYGU36,0,http://www.wikidata.org/entity/Q2101618
FRCXBRGYGU36,1,http://www.wikidata.org/entity/Q5
R2N0DXLQ8C0I,0,http://www.wikidata.org/entity/Q54935504
R2N0DXLQ8C0I,1,http://www.wikidata.org/entity/Q13406463
R2N0DXLQ8C0I,2,http://www.wikidata.org/entity/Q17272482
8PHH0M3BPOCH,0,http://www.wikidata.org/entity/Q1114515
8PHH0M3BPOCH,2,http://www.wikidata.org/entity/Q1637706
8PHH0M3BPOCH,3,http://www.wikidata.org/entity/Q5
6YPSPPIZ9SB8,0,http://www.wikidata.org/entity/Q193955
6YPSPPIZ9SB8,1,http://www.wikidata.org/entity/Q5
KIMB1UXU04ZV,0,http://www.wikidata.org/entity/Q1499928
KIMB1UXU04ZV,1,http://www.wikidata.org/entity/Q355304
WBPH2PA4CJB9,0,http://www.wikidata.org/entity/Q1756006
WBPH2PA4CJB9,1,http://www.wikidata.org/entity/Q2312410
8W4JWL8750WK,0,http://www.wikidata.org/entity/Q1756006
Y7VWKCQRSQH1,0,http://www.wikidata.org/entity/Q15229207
ZN46746IATOT,0,http://www.wikidata.org/entity/Q2590631
25F58RHSAX6W,0,http://www.wikidata.org/entity/Q732717
D8LZ4Q3WOZZG,0,http://www.wikidata.org/entity/Q1640496
80388UE16KFY,0,http://www.wikidata.org/entity/Q1640496
